timestamp,priority,pfc_pause_rx_cumulative
2025-09-16 19:20:00+00:00,3,2596
2025-09-16 19:21:00+00:00,3,2598
2025-09-16 19:22:00+00:00,3,2602
2025-09-16 19:23:00+00:00,3,2607
2025-09-16 19:24:00+00:00,3,2612
2025-09-16 19:25:00+00:00,3,2613
2025-09-16 19:26:00+00:00,3,2620
2025-09-16 19:27:00+00:00,3,2624
2025-09-16 19:28:00+00:00,3,2625
2025-09-16 19:29:00+00:00,3,2629
2025-09-16 19:30:00+00:00,3,2635
2025-09-16 19:31:00+00:00,3,2639
2025-09-16 19:32:00+00:00,3,2640
2025-09-16 19:33:00+00:00,3,2642
2025-09-16 19:34:00+00:00,3,2646
2025-09-16 19:35:00+00:00,3,2647
2025-09-16 19:36:00+00:00,3,2651
2025-09-16 19:37:00+00:00,3,2651
2025-09-16 19:38:00+00:00,3,2654
2025-09-16 19:39:00+00:00,3,2654
2025-09-16 19:40:00+00:00,3,2655
2025-09-16 19:41:00+00:00,3,2659
2025-09-16 19:42:00+00:00,3,2661
2025-09-16 19:43:00+00:00,3,2664
2025-09-16 19:44:00+00:00,3,2669
2025-09-16 19:45:00+00:00,3,2672
2025-09-16 19:46:00+00:00,3,2677
2025-09-16 19:47:00+00:00,3,2682
2025-09-16 19:48:00+00:00,3,2684
2025-09-16 19:49:00+00:00,3,2686
2025-09-16 19:50:00+00:00,3,2688
2025-09-16 19:51:00+00:00,3,2693
2025-09-16 19:52:00+00:00,3,2695
2025-09-16 19:53:00+00:00,3,2699
2025-09-16 19:54:00+00:00,3,2703
2025-09-16 19:55:00+00:00,3,2704
2025-09-16 19:56:00+00:00,3,2708
2025-09-16 19:57:00+00:00,3,2712
2025-09-16 19:58:00+00:00,3,2714
2025-09-16 19:59:00+00:00,3,2716
2025-09-16 20:00:00+00:00,3,2719
2025-09-16 20:01:00+00:00,3,2720
2025-09-16 20:02:00+00:00,3,2722
2025-09-16 20:03:00+00:00,3,2723
2025-09-16 20:04:00+00:00,3,2728
2025-09-16 20:05:00+00:00,3,2734
2025-09-16 20:06:00+00:00,3,2740
2025-09-16 20:07:00+00:00,3,2743
2025-09-16 20:08:00+00:00,3,2747
2025-09-16 20:09:00+00:00,3,2752
2025-09-16 20:10:00+00:00,3,2756
2025-09-16 20:11:00+00:00,3,2758
2025-09-16 20:12:00+00:00,3,2759
2025-09-16 20:13:00+00:00,3,2761
2025-09-16 20:14:00+00:00,3,2764
2025-09-16 20:15:00+00:00,3,2767
2025-09-16 20:16:00+00:00,3,2768
2025-09-16 20:17:00+00:00,3,2774
2025-09-16 20:18:00+00:00,3,2778
2025-09-16 20:19:00+00:00,3,2780
2025-09-16 20:20:00+00:00,3,2783
2025-09-16 20:21:00+00:00,3,2784
2025-09-16 20:22:00+00:00,3,2789
2025-09-16 20:23:00+00:00,3,2793
2025-09-16 20:24:00+00:00,3,2798
2025-09-16 20:25:00+00:00,3,2800
2025-09-16 20:26:00+00:00,3,2804
2025-09-16 20:27:00+00:00,3,2807
2025-09-16 20:28:00+00:00,3,2811
2025-09-16 20:29:00+00:00,3,2814
2025-09-16 20:30:00+00:00,3,2819
2025-09-16 20:31:00+00:00,3,2820
2025-09-16 20:32:00+00:00,3,2821
2025-09-16 20:33:00+00:00,3,2825
2025-09-16 20:34:00+00:00,3,2826
2025-09-16 20:35:00+00:00,3,2828
2025-09-16 20:36:00+00:00,3,2830
2025-09-16 20:37:00+00:00,3,2831
2025-09-16 20:38:00+00:00,3,2832
2025-09-16 20:39:00+00:00,3,2833
2025-09-16 20:40:00+00:00,3,2836
2025-09-16 20:41:00+00:00,3,2838
2025-09-16 20:42:00+00:00,3,2841
2025-09-16 20:43:00+00:00,3,2842
2025-09-16 20:44:00+00:00,3,2845
2025-09-16 20:45:00+00:00,3,2847
2025-09-16 20:46:00+00:00,3,2850
2025-09-16 20:47:00+00:00,3,2855
2025-09-16 20:48:00+00:00,3,2857
2025-09-16 20:49:00+00:00,3,2861
2025-09-16 20:50:00+00:00,3,2865
2025-09-16 20:51:00+00:00,3,2872
2025-09-16 20:52:00+00:00,3,2872
2025-09-16 20:53:00+00:00,3,2876
2025-09-16 20:54:00+00:00,3,2880
2025-09-16 20:55:00+00:00,3,2885
2025-09-16 20:56:00+00:00,3,2888
2025-09-16 20:57:00+00:00,3,2891
2025-09-16 20:58:00+00:00,3,2895
2025-09-16 20:59:00+00:00,3,2896
2025-09-16 21:00:00+00:00,3,2897
2025-09-16 21:01:00+00:00,3,2901
2025-09-16 21:02:00+00:00,3,2905
2025-09-16 21:03:00+00:00,3,2908
2025-09-16 21:04:00+00:00,3,2912
2025-09-16 21:05:00+00:00,3,2917
2025-09-16 21:06:00+00:00,3,2918
2025-09-16 21:07:00+00:00,3,2921
2025-09-16 21:08:00+00:00,3,2923
2025-09-16 21:09:00+00:00,3,2927
2025-09-16 21:10:00+00:00,3,2931
2025-09-16 21:11:00+00:00,3,2938
2025-09-16 21:12:00+00:00,3,2940
2025-09-16 21:13:00+00:00,3,2946
2025-09-16 21:14:00+00:00,3,2949
2025-09-16 21:15:00+00:00,3,2951
2025-09-16 21:16:00+00:00,3,2953
2025-09-16 21:17:00+00:00,3,2956
2025-09-16 21:18:00+00:00,3,2957
2025-09-16 21:19:00+00:00,3,2961
2025-09-16 21:20:00+00:00,3,2963
2025-09-16 21:21:00+00:00,3,2965
2025-09-16 21:22:00+00:00,3,2968
2025-09-16 21:23:00+00:00,3,2969
2025-09-16 21:24:00+00:00,3,2972
2025-09-16 21:25:00+00:00,3,2975
2025-09-16 21:26:00+00:00,3,2976
2025-09-16 21:27:00+00:00,3,2977
2025-09-16 21:28:00+00:00,3,2978
2025-09-16 21:29:00+00:00,3,2982
2025-09-16 21:30:00+00:00,3,2986
2025-09-16 21:31:00+00:00,3,2992
2025-09-16 21:32:00+00:00,3,2999
2025-09-16 21:33:00+00:00,3,3002
2025-09-16 21:34:00+00:00,3,3006
2025-09-16 21:35:00+00:00,3,3013
2025-09-16 21:36:00+00:00,3,3020
2025-09-16 21:37:00+00:00,3,3021
2025-09-16 21:38:00+00:00,3,3024
2025-09-16 21:39:00+00:00,3,3028
2025-09-16 21:40:00+00:00,3,3030
2025-09-16 21:41:00+00:00,3,3031
2025-09-16 21:42:00+00:00,3,3037
2025-09-16 21:43:00+00:00,3,3037
2025-09-16 21:44:00+00:00,3,3038
2025-09-16 21:45:00+00:00,3,3040
2025-09-16 21:46:00+00:00,3,3044
2025-09-16 21:47:00+00:00,3,3046
2025-09-16 21:48:00+00:00,3,3051
2025-09-16 21:49:00+00:00,3,3055
2025-09-16 21:50:00+00:00,3,3057
2025-09-16 21:51:00+00:00,3,3061
2025-09-16 21:52:00+00:00,3,3063
2025-09-16 21:53:00+00:00,3,3065
2025-09-16 21:54:00+00:00,3,3070
2025-09-16 21:55:00+00:00,3,3071
2025-09-16 21:56:00+00:00,3,3076
2025-09-16 21:57:00+00:00,3,3078
2025-09-16 21:58:00+00:00,3,3081
2025-09-16 21:59:00+00:00,3,3085
2025-09-16 22:00:00+00:00,3,3088
2025-09-16 22:01:00+00:00,3,3094
2025-09-16 22:02:00+00:00,3,3099
2025-09-16 22:03:00+00:00,3,3100
2025-09-16 22:04:00+00:00,3,3102
2025-09-16 22:05:00+00:00,3,3103
2025-09-16 22:06:00+00:00,3,3107
2025-09-16 22:07:00+00:00,3,3110
2025-09-16 22:08:00+00:00,3,3111
2025-09-16 22:09:00+00:00,3,3111
2025-09-16 22:10:00+00:00,3,3116
2025-09-16 22:11:00+00:00,3,3119
2025-09-16 22:12:00+00:00,3,3122
2025-09-16 22:13:00+00:00,3,3127
2025-09-16 22:14:00+00:00,3,3132
2025-09-16 22:15:00+00:00,3,3135
2025-09-16 22:16:00+00:00,3,3135
2025-09-16 22:17:00+00:00,3,3138
2025-09-16 22:18:00+00:00,3,3142
2025-09-16 22:19:00+00:00,3,3143
2025-09-16 22:20:00+00:00,3,3145
2025-09-16 22:21:00+00:00,3,3146
2025-09-16 22:22:00+00:00,3,3149
2025-09-16 22:23:00+00:00,3,3150
2025-09-16 22:24:00+00:00,3,3153
2025-09-16 22:25:00+00:00,3,3155
2025-09-16 22:26:00+00:00,3,3162
2025-09-16 22:27:00+00:00,3,3164
2025-09-16 22:28:00+00:00,3,3165
2025-09-16 22:29:00+00:00,3,3167
2025-09-16 22:30:00+00:00,3,3171
2025-09-16 22:31:00+00:00,3,3174
2025-09-16 22:32:00+00:00,3,3177
2025-09-16 22:33:00+00:00,3,3181
2025-09-16 22:34:00+00:00,3,3188
2025-09-16 22:35:00+00:00,3,3191
2025-09-16 22:36:00+00:00,3,3193
2025-09-16 22:37:00+00:00,3,3193
2025-09-16 22:38:00+00:00,3,3199
2025-09-16 22:39:00+00:00,3,3201
2025-09-16 22:40:00+00:00,3,3202
2025-09-16 22:41:00+00:00,3,3205
2025-09-16 22:42:00+00:00,3,3208
2025-09-16 22:43:00+00:00,3,3212
2025-09-16 22:44:00+00:00,3,3216
2025-09-16 22:45:00+00:00,3,3218
2025-09-16 22:46:00+00:00,3,3221
2025-09-16 22:47:00+00:00,3,3221
2025-09-16 22:48:00+00:00,3,3225
2025-09-16 22:49:00+00:00,3,3229
2025-09-16 22:50:00+00:00,3,3232
2025-09-16 22:51:00+00:00,3,3237
2025-09-16 22:52:00+00:00,3,3241
2025-09-16 22:53:00+00:00,3,3246
2025-09-16 22:54:00+00:00,3,3249
2025-09-16 22:55:00+00:00,3,3250
2025-09-16 22:56:00+00:00,3,3250
2025-09-16 22:57:00+00:00,3,3256
2025-09-16 22:58:00+00:00,3,3257
2025-09-16 22:59:00+00:00,3,3262
2025-09-16 23:00:00+00:00,3,3265
2025-09-16 23:01:00+00:00,3,3267
2025-09-16 23:02:00+00:00,3,3268
2025-09-16 23:03:00+00:00,3,3273
2025-09-16 23:04:00+00:00,3,3274
2025-09-16 23:05:00+00:00,3,3276
2025-09-16 23:06:00+00:00,3,3277
2025-09-16 23:07:00+00:00,3,3280
2025-09-16 23:08:00+00:00,3,3284
2025-09-16 23:09:00+00:00,3,3288
2025-09-16 23:10:00+00:00,3,3290
2025-09-16 23:11:00+00:00,3,3292
2025-09-16 23:12:00+00:00,3,3295
2025-09-16 23:13:00+00:00,3,3297
2025-09-16 23:14:00+00:00,3,3300
2025-09-16 23:15:00+00:00,3,3301
2025-09-16 23:16:00+00:00,3,3303
2025-09-16 23:17:00+00:00,3,3308
2025-09-16 23:18:00+00:00,3,3311
2025-09-16 23:19:00+00:00,3,3313
2025-09-16 23:20:00+00:00,3,3315
2025-09-16 23:21:00+00:00,3,3316
2025-09-16 23:22:00+00:00,3,3319
2025-09-16 23:23:00+00:00,3,3325
2025-09-16 23:24:00+00:00,3,3329
2025-09-16 23:25:00+00:00,3,3331
2025-09-16 23:26:00+00:00,3,3332
2025-09-16 23:27:00+00:00,3,3336
2025-09-16 23:28:00+00:00,3,3339
2025-09-16 23:29:00+00:00,3,3346
2025-09-16 23:30:00+00:00,3,3350
2025-09-16 23:31:00+00:00,3,3353
2025-09-16 23:32:00+00:00,3,3356
2025-09-16 23:33:00+00:00,3,3357
2025-09-16 23:34:00+00:00,3,3360
2025-09-16 23:35:00+00:00,3,3363
2025-09-16 23:36:00+00:00,3,3366
2025-09-16 23:37:00+00:00,3,3368
2025-09-16 23:38:00+00:00,3,3371
2025-09-16 23:39:00+00:00,3,3372
2025-09-16 23:40:00+00:00,3,3373
2025-09-16 23:41:00+00:00,3,3377
2025-09-16 23:42:00+00:00,3,3378
2025-09-16 23:43:00+00:00,3,3381
2025-09-16 23:44:00+00:00,3,3382
2025-09-16 23:45:00+00:00,3,3385
2025-09-16 23:46:00+00:00,3,3386
2025-09-16 23:47:00+00:00,3,3389
2025-09-16 23:48:00+00:00,3,3392
2025-09-16 23:49:00+00:00,3,3394
2025-09-16 23:50:00+00:00,3,3400
2025-09-16 23:51:00+00:00,3,3400
2025-09-16 23:52:00+00:00,3,3402
2025-09-16 23:53:00+00:00,3,3406
2025-09-16 23:54:00+00:00,3,3410
2025-09-16 23:55:00+00:00,3,3412
2025-09-16 23:56:00+00:00,3,3421
2025-09-16 23:57:00+00:00,3,3423
2025-09-16 23:58:00+00:00,3,3426
2025-09-16 23:59:00+00:00,3,3429
2025-09-17 00:00:00+00:00,3,3432
2025-09-17 00:01:00+00:00,3,3434
2025-09-17 00:02:00+00:00,3,3435
2025-09-17 00:03:00+00:00,3,3444
2025-09-17 00:04:00+00:00,3,3446
2025-09-17 00:05:00+00:00,3,3453
2025-09-17 00:06:00+00:00,3,3453
2025-09-17 00:07:00+00:00,3,3456
2025-09-17 00:08:00+00:00,3,3461
2025-09-17 00:09:00+00:00,3,3466
2025-09-17 00:10:00+00:00,3,3471
2025-09-17 00:11:00+00:00,3,3472
2025-09-17 00:12:00+00:00,3,3477
2025-09-17 00:13:00+00:00,3,3480
2025-09-17 00:14:00+00:00,3,3484
2025-09-17 00:15:00+00:00,3,3490
2025-09-17 00:16:00+00:00,3,3494
2025-09-17 00:17:00+00:00,3,3497
2025-09-17 00:18:00+00:00,3,3500
2025-09-17 00:19:00+00:00,3,3508
2025-09-17 00:20:00+00:00,3,3509
2025-09-17 00:21:00+00:00,3,3512
2025-09-17 00:22:00+00:00,3,3517
2025-09-17 00:23:00+00:00,3,3522
2025-09-17 00:24:00+00:00,3,3526
2025-09-17 00:25:00+00:00,3,3527
2025-09-17 00:26:00+00:00,3,3531
2025-09-17 00:27:00+00:00,3,3534
2025-09-17 00:28:00+00:00,3,3536
2025-09-17 00:29:00+00:00,3,3539
2025-09-17 00:30:00+00:00,3,3542
2025-09-17 00:31:00+00:00,3,3544
2025-09-17 00:32:00+00:00,3,3546
2025-09-17 00:33:00+00:00,3,3548
2025-09-17 00:34:00+00:00,3,3549
2025-09-17 00:35:00+00:00,3,3558
2025-09-17 00:36:00+00:00,3,3559
2025-09-17 00:37:00+00:00,3,3563
2025-09-17 00:38:00+00:00,3,3565
2025-09-17 00:39:00+00:00,3,3566
2025-09-17 00:40:00+00:00,3,3567
2025-09-17 00:41:00+00:00,3,3568
2025-09-17 00:42:00+00:00,3,3571
2025-09-17 00:43:00+00:00,3,3573
2025-09-17 00:44:00+00:00,3,3574
2025-09-17 00:45:00+00:00,3,3577
2025-09-17 00:46:00+00:00,3,3582
2025-09-17 00:47:00+00:00,3,3584
2025-09-17 00:48:00+00:00,3,3584
2025-09-17 00:49:00+00:00,3,3584
2025-09-17 00:50:00+00:00,3,3588
2025-09-17 00:51:00+00:00,3,3591
2025-09-17 00:52:00+00:00,3,3596
2025-09-17 00:53:00+00:00,3,3603
2025-09-17 00:54:00+00:00,3,3611
2025-09-17 00:55:00+00:00,3,3614
2025-09-17 00:56:00+00:00,3,3616
2025-09-17 00:57:00+00:00,3,3619
2025-09-17 00:58:00+00:00,3,3621
2025-09-17 00:59:00+00:00,3,3624
2025-09-17 01:00:00+00:00,3,3627
2025-09-17 01:01:00+00:00,3,3631
2025-09-17 01:02:00+00:00,3,3634
2025-09-17 01:03:00+00:00,3,3634
2025-09-17 01:04:00+00:00,3,3637
2025-09-17 01:05:00+00:00,3,3638
2025-09-17 01:06:00+00:00,3,3638
2025-09-17 01:07:00+00:00,3,3641
2025-09-17 01:08:00+00:00,3,3642
2025-09-17 01:09:00+00:00,3,3642
2025-09-17 01:10:00+00:00,3,3644
2025-09-17 01:11:00+00:00,3,3648
2025-09-17 01:12:00+00:00,3,3652
2025-09-17 01:13:00+00:00,3,3658
2025-09-17 01:14:00+00:00,3,3658
2025-09-17 01:15:00+00:00,3,3662
2025-09-17 01:16:00+00:00,3,3665
2025-09-17 01:17:00+00:00,3,3669
2025-09-17 01:18:00+00:00,3,3675
2025-09-17 01:19:00+00:00,3,3679
2025-09-17 01:20:00+00:00,3,3681
2025-09-17 01:21:00+00:00,3,3683
2025-09-17 01:22:00+00:00,3,3684
2025-09-17 01:23:00+00:00,3,3687
2025-09-17 01:24:00+00:00,3,3689
2025-09-17 01:25:00+00:00,3,3693
2025-09-17 01:26:00+00:00,3,3696
2025-09-17 01:27:00+00:00,3,3697
2025-09-17 01:28:00+00:00,3,3699
2025-09-17 01:29:00+00:00,3,3702
2025-09-17 01:30:00+00:00,3,3707
2025-09-17 01:31:00+00:00,3,3711
2025-09-17 01:32:00+00:00,3,3713
2025-09-17 01:33:00+00:00,3,3715
2025-09-17 01:34:00+00:00,3,3719
2025-09-17 01:35:00+00:00,3,3725
2025-09-17 01:36:00+00:00,3,3730
2025-09-17 01:37:00+00:00,3,3733
2025-09-17 01:38:00+00:00,3,3736
2025-09-17 01:39:00+00:00,3,3741
2025-09-17 01:40:00+00:00,3,3745
2025-09-17 01:41:00+00:00,3,3748
2025-09-17 01:42:00+00:00,3,3750
2025-09-17 01:43:00+00:00,3,3754
2025-09-17 01:44:00+00:00,3,3761
2025-09-17 01:45:00+00:00,3,3762
2025-09-17 01:46:00+00:00,3,3767
2025-09-17 01:47:00+00:00,3,3769
2025-09-17 01:48:00+00:00,3,3772
2025-09-17 01:49:00+00:00,3,3772
2025-09-17 01:50:00+00:00,3,3775
2025-09-17 01:51:00+00:00,3,3778
2025-09-17 01:52:00+00:00,3,3781
2025-09-17 01:53:00+00:00,3,3784
2025-09-17 01:54:00+00:00,3,3787
2025-09-17 01:55:00+00:00,3,3789
2025-09-17 01:56:00+00:00,3,3793
2025-09-17 01:57:00+00:00,3,3796
2025-09-17 01:58:00+00:00,3,3800
2025-09-17 01:59:00+00:00,3,3800
2025-09-17 02:00:00+00:00,3,3803
2025-09-17 02:01:00+00:00,3,3806
2025-09-17 02:02:00+00:00,3,3809
2025-09-17 02:03:00+00:00,3,3812
2025-09-17 02:04:00+00:00,3,3815
2025-09-17 02:05:00+00:00,3,3817
2025-09-17 02:06:00+00:00,3,3819
2025-09-17 02:07:00+00:00,3,3821
2025-09-17 02:08:00+00:00,3,3821
2025-09-17 02:09:00+00:00,3,3822
2025-09-17 02:10:00+00:00,3,3824
2025-09-17 02:11:00+00:00,3,3825
2025-09-17 02:12:00+00:00,3,3827
2025-09-17 02:13:00+00:00,3,3828
2025-09-17 02:14:00+00:00,3,3831
2025-09-17 02:15:00+00:00,3,3832
2025-09-17 02:16:00+00:00,3,3833
2025-09-17 02:17:00+00:00,3,3834
2025-09-17 02:18:00+00:00,3,3836
2025-09-17 02:19:00+00:00,3,3839
2025-09-17 02:20:00+00:00,3,3843
2025-09-17 02:21:00+00:00,3,3845
2025-09-17 02:22:00+00:00,3,3848
2025-09-17 02:23:00+00:00,3,3850
2025-09-17 02:24:00+00:00,3,3850
2025-09-17 02:25:00+00:00,3,3853
2025-09-17 02:26:00+00:00,3,3854
2025-09-17 02:27:00+00:00,3,3859
2025-09-17 02:28:00+00:00,3,3862
2025-09-17 02:29:00+00:00,3,3864
2025-09-17 02:30:00+00:00,3,3870
2025-09-17 02:31:00+00:00,3,3873
2025-09-17 02:32:00+00:00,3,3878
2025-09-17 02:33:00+00:00,3,3884
2025-09-17 02:34:00+00:00,3,3885
2025-09-17 02:35:00+00:00,3,3892
2025-09-17 02:36:00+00:00,3,3893
2025-09-17 02:37:00+00:00,3,3897
2025-09-17 02:38:00+00:00,3,3900
2025-09-17 02:39:00+00:00,3,3902
2025-09-17 02:40:00+00:00,3,3905
2025-09-17 02:41:00+00:00,3,3910
2025-09-17 02:42:00+00:00,3,3912
2025-09-17 02:43:00+00:00,3,3915
2025-09-17 02:44:00+00:00,3,3919
2025-09-17 02:45:00+00:00,3,3923
2025-09-17 02:46:00+00:00,3,3925
2025-09-17 02:47:00+00:00,3,3927
2025-09-17 02:48:00+00:00,3,3931
2025-09-17 02:49:00+00:00,3,3931
2025-09-17 02:50:00+00:00,3,3934
2025-09-17 02:51:00+00:00,3,3937
2025-09-17 02:52:00+00:00,3,3940
2025-09-17 02:53:00+00:00,3,3944
2025-09-17 02:54:00+00:00,3,3945
2025-09-17 02:55:00+00:00,3,3947
2025-09-17 02:56:00+00:00,3,3950
2025-09-17 02:57:00+00:00,3,3953
2025-09-17 02:58:00+00:00,3,3955
2025-09-17 02:59:00+00:00,3,3961
2025-09-17 03:00:00+00:00,3,3963
2025-09-17 03:01:00+00:00,3,3965
2025-09-17 03:02:00+00:00,3,3970
2025-09-17 03:03:00+00:00,3,3972
2025-09-17 03:04:00+00:00,3,3975
2025-09-17 03:05:00+00:00,3,3979
2025-09-17 03:06:00+00:00,3,3982
2025-09-17 03:07:00+00:00,3,3990
2025-09-17 03:08:00+00:00,3,3993
2025-09-17 03:09:00+00:00,3,3995
2025-09-17 03:10:00+00:00,3,3997
2025-09-17 03:11:00+00:00,3,4002
2025-09-17 03:12:00+00:00,3,4005
2025-09-17 03:13:00+00:00,3,4008
2025-09-17 03:14:00+00:00,3,4010
2025-09-17 03:15:00+00:00,3,4011
2025-09-17 03:16:00+00:00,3,4012
2025-09-17 03:17:00+00:00,3,4012
2025-09-17 03:18:00+00:00,3,4017
2025-09-17 03:19:00+00:00,3,4020
2025-09-17 03:20:00+00:00,3,4024
2025-09-17 03:21:00+00:00,3,4028
2025-09-17 03:22:00+00:00,3,4032
2025-09-17 03:23:00+00:00,3,4036
2025-09-17 03:24:00+00:00,3,4037
2025-09-17 03:25:00+00:00,3,4041
2025-09-17 03:26:00+00:00,3,4043
2025-09-17 03:27:00+00:00,3,4046
2025-09-17 03:28:00+00:00,3,4048
2025-09-17 03:29:00+00:00,3,4052
2025-09-17 03:30:00+00:00,3,4054
2025-09-17 03:31:00+00:00,3,4057
2025-09-17 03:32:00+00:00,3,4062
2025-09-17 03:33:00+00:00,3,4064
2025-09-17 03:34:00+00:00,3,4067
2025-09-17 03:35:00+00:00,3,4069
2025-09-17 03:36:00+00:00,3,4070
2025-09-17 03:37:00+00:00,3,4073
2025-09-17 03:38:00+00:00,3,4076
2025-09-17 03:39:00+00:00,3,4081
2025-09-17 03:40:00+00:00,3,4081
2025-09-17 03:41:00+00:00,3,4084
2025-09-17 03:42:00+00:00,3,4085
2025-09-17 03:43:00+00:00,3,4090
2025-09-17 03:44:00+00:00,3,4092
2025-09-17 03:45:00+00:00,3,4095
2025-09-17 03:46:00+00:00,3,4098
2025-09-17 03:47:00+00:00,3,4103
2025-09-17 03:48:00+00:00,3,4103
2025-09-17 03:49:00+00:00,3,4104
2025-09-17 03:50:00+00:00,3,4107
2025-09-17 03:51:00+00:00,3,4109
2025-09-17 03:52:00+00:00,3,4113
2025-09-17 03:53:00+00:00,3,4116
2025-09-17 03:54:00+00:00,3,4119
2025-09-17 03:55:00+00:00,3,4122
2025-09-17 03:56:00+00:00,3,4126
2025-09-17 03:57:00+00:00,3,4128
2025-09-17 03:58:00+00:00,3,4129
2025-09-17 03:59:00+00:00,3,4133
2025-09-17 04:00:00+00:00,3,4137
2025-09-17 04:01:00+00:00,3,4143
2025-09-17 04:02:00+00:00,3,4147
2025-09-17 04:03:00+00:00,3,4150
2025-09-17 04:04:00+00:00,3,4155
2025-09-17 04:05:00+00:00,3,4159
2025-09-17 04:06:00+00:00,3,4167
2025-09-17 04:07:00+00:00,3,4167
2025-09-17 04:08:00+00:00,3,4171
2025-09-17 04:09:00+00:00,3,4173
2025-09-17 04:10:00+00:00,3,4174
2025-09-17 04:11:00+00:00,3,4176
2025-09-17 04:12:00+00:00,3,4179
2025-09-17 04:13:00+00:00,3,4182
2025-09-17 04:14:00+00:00,3,4185
2025-09-17 04:15:00+00:00,3,4189
2025-09-17 04:16:00+00:00,3,4191
2025-09-17 04:17:00+00:00,3,4197
2025-09-17 04:18:00+00:00,3,4200
2025-09-17 04:19:00+00:00,3,4203
2025-09-17 04:20:00+00:00,3,4206
2025-09-17 04:21:00+00:00,3,4211
2025-09-17 04:22:00+00:00,3,4212
2025-09-17 04:23:00+00:00,3,4214
2025-09-17 04:24:00+00:00,3,4216
2025-09-17 04:25:00+00:00,3,4218
2025-09-17 04:26:00+00:00,3,4221
2025-09-17 04:27:00+00:00,3,4225
2025-09-17 04:28:00+00:00,3,4231
2025-09-17 04:29:00+00:00,3,4236
2025-09-17 04:30:00+00:00,3,4240
2025-09-17 04:31:00+00:00,3,4244
2025-09-17 04:32:00+00:00,3,4246
2025-09-17 04:33:00+00:00,3,4247
2025-09-17 04:34:00+00:00,3,4249
2025-09-17 04:35:00+00:00,3,4252
2025-09-17 04:36:00+00:00,3,4255
2025-09-17 04:37:00+00:00,3,4258
2025-09-17 04:38:00+00:00,3,4263
2025-09-17 04:39:00+00:00,3,4265
2025-09-17 04:40:00+00:00,3,4269
2025-09-17 04:41:00+00:00,3,4271
2025-09-17 04:42:00+00:00,3,4274
2025-09-17 04:43:00+00:00,3,4274
2025-09-17 04:44:00+00:00,3,4278
2025-09-17 04:45:00+00:00,3,4282
2025-09-17 04:46:00+00:00,3,4288
2025-09-17 04:47:00+00:00,3,4289
2025-09-17 04:48:00+00:00,3,4290
2025-09-17 04:49:00+00:00,3,4293
2025-09-17 04:50:00+00:00,3,4295
2025-09-17 04:51:00+00:00,3,4299
2025-09-17 04:52:00+00:00,3,4302
2025-09-17 04:53:00+00:00,3,4305
2025-09-17 04:54:00+00:00,3,4307
2025-09-17 04:55:00+00:00,3,4311
2025-09-17 04:56:00+00:00,3,4312
2025-09-17 04:57:00+00:00,3,4312
2025-09-17 04:58:00+00:00,3,4316
2025-09-17 04:59:00+00:00,3,4317
2025-09-17 05:00:00+00:00,3,4319
2025-09-17 05:01:00+00:00,3,4323
2025-09-17 05:02:00+00:00,3,4325
2025-09-17 05:03:00+00:00,3,4327
2025-09-17 05:04:00+00:00,3,4330
2025-09-17 05:05:00+00:00,3,4331
2025-09-17 05:06:00+00:00,3,4334
2025-09-17 05:07:00+00:00,3,4335
2025-09-17 05:08:00+00:00,3,4337
2025-09-17 05:09:00+00:00,3,4340
2025-09-17 05:10:00+00:00,3,4348
2025-09-17 05:11:00+00:00,3,4350
2025-09-17 05:12:00+00:00,3,4354
2025-09-17 05:13:00+00:00,3,4355
2025-09-17 05:14:00+00:00,3,4356
2025-09-17 05:15:00+00:00,3,4358
2025-09-17 05:16:00+00:00,3,4363
2025-09-17 05:17:00+00:00,3,4365
2025-09-17 05:18:00+00:00,3,4367
2025-09-17 05:19:00+00:00,3,4372
2025-09-17 05:20:00+00:00,3,4375
2025-09-17 05:21:00+00:00,3,4380
2025-09-17 05:22:00+00:00,3,4386
2025-09-17 05:23:00+00:00,3,4387
2025-09-17 05:24:00+00:00,3,4390
2025-09-17 05:25:00+00:00,3,4392
2025-09-17 05:26:00+00:00,3,4394
2025-09-17 05:27:00+00:00,3,4397
2025-09-17 05:28:00+00:00,3,4402
2025-09-17 05:29:00+00:00,3,4403
2025-09-17 05:30:00+00:00,3,4410
2025-09-17 05:31:00+00:00,3,4411
2025-09-17 05:32:00+00:00,3,4416
2025-09-17 05:33:00+00:00,3,4419
2025-09-17 05:34:00+00:00,3,4427
2025-09-17 05:35:00+00:00,3,4432
2025-09-17 05:36:00+00:00,3,4436
2025-09-17 05:37:00+00:00,3,4439
2025-09-17 05:38:00+00:00,3,4442
2025-09-17 05:39:00+00:00,3,4446
2025-09-17 05:40:00+00:00,3,4449
2025-09-17 05:41:00+00:00,3,4451
2025-09-17 05:42:00+00:00,3,4452
2025-09-17 05:43:00+00:00,3,4452
2025-09-17 05:44:00+00:00,3,4455
2025-09-17 05:45:00+00:00,3,4458
2025-09-17 05:46:00+00:00,3,4462
2025-09-17 05:47:00+00:00,3,4463
2025-09-17 05:48:00+00:00,3,4464
2025-09-17 05:49:00+00:00,3,4470
2025-09-17 05:50:00+00:00,3,4478
2025-09-17 05:51:00+00:00,3,4479
2025-09-17 05:52:00+00:00,3,4483
2025-09-17 05:53:00+00:00,3,4487
2025-09-17 05:54:00+00:00,3,4490
